species,collection,item,asset,measure,value
Sturnira oporaphilum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Sturnira oporaphilum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Sturnira oporaphilum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Sturnira parvidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,34.711666666666666
Sturnira parvidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,35.364999999999995
Sturnira parvidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,43.94
Sturnira parvidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,24.16
Sturnira parvidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.85758096318714
Sturnira paulsoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Sturnira paulsoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Sturnira paulsoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Sturnira paulsoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Sturnira paulsoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Sturnira perla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Sturnira perla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Sturnira perla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Sturnira perla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Sturnira perla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Sturnira sorianoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,63.63035714285714
Sturnira sorianoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,63.085
Sturnira sorianoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,76.82
Sturnira sorianoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,53.14
Sturnira sorianoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.467856409537205
Sturnira tildae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,35.339999999999996
Sturnira tildae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,36.48
Sturnira tildae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,39.28
Sturnira tildae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,28.41
Sturnira tildae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.289248185871271
Styloctenium mindorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,47.44975628930802
Styloctenium mindorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,55.555
Styloctenium mindorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,95.99
Styloctenium mindorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,6.89
Styloctenium mindorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,21.58867900013475
Styloctenium wallacei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,81.72999999999999
Styloctenium wallacei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,79.44
Styloctenium wallacei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,88.76
Styloctenium wallacei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,76.63
Styloctenium wallacei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.2901984839890535
Submyotodon latirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Submyotodon latirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Submyotodon latirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Submyotodon latirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Submyotodon latirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Syconycteris australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,79.77394736842103
Syconycteris australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,80.50999999999999
Syconycteris australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,92.6
Syconycteris australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,66.0
Syconycteris australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.913206139866665
Syconycteris carolinae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,81.35117647058821
Syconycteris carolinae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,81.59
Syconycteris carolinae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,83.78
Syconycteris carolinae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,78.52
Syconycteris carolinae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,1.4173738142818093
Syconycteris hobbit,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,50.41259259259258
Syconycteris hobbit,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.6
Syconycteris hobbit,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.54
Syconycteris hobbit,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,27.82
Syconycteris hobbit,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.952572170101355
Tadarida aegyptiaca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,54.648
Tadarida aegyptiaca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,53.92
Tadarida aegyptiaca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,57.66
Tadarida aegyptiaca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,51.97
Tadarida aegyptiaca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,2.4511976664479738
Tadarida brasiliensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Tadarida brasiliensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Tadarida brasiliensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Tadarida brasiliensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Tadarida brasiliensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Tadarida fulminans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,20.595000000000002
Tadarida fulminans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,21.195
Tadarida fulminans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,26.6
Tadarida fulminans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,11.78
Tadarida fulminans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.878621731595923
Tadarida insignis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,82.942
Tadarida insignis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,83.69
Tadarida insignis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,86.86
Tadarida insignis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,76.81
Tadarida insignis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.084687258530325
Tadarida latouchei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,81.48236173913027
Tadarida latouchei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,83.95
Tadarida latouchei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.19
Tadarida latouchei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.83
Tadarida latouchei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.433830278206214
Tadarida lobata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,30.44666666666667
Tadarida lobata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,29.13
Tadarida lobata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,45.83
Tadarida lobata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,21.49
Tadarida lobata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.47949928354165
Taphozous achates,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,95.91555555555554
Taphozous achates,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,97.36
Taphozous achates,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,99.29
Taphozous achates,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,82.29
Taphozous achates,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.8602859740463087
Taphozous australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,41.76764705882352
Taphozous australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,40.21
Taphozous australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,63.16
Taphozous australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,27.64
Taphozous australis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,8.548625056284852
Taphozous hamiltoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Taphozous hamiltoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Taphozous hamiltoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Taphozous hamiltoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Taphozous hamiltoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Taphozous hildegardeae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Taphozous hildegardeae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Taphozous hildegardeae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Taphozous hildegardeae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Taphozous hildegardeae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Taphozous hilli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,53.01716666666668
Taphozous hilli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,53.79
Taphozous hilli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,78.12
Taphozous hilli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,23.16
Taphozous hilli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.142089310412242
Taphozous kapalgensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,94.23713114754096
Taphozous kapalgensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,94.95500000000001
Taphozous kapalgensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,99.43
Taphozous kapalgensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,75.23
Taphozous kapalgensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.7338299765750875
Taphozous longimanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,45.56
Taphozous longimanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,45.56
Taphozous longimanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,45.56
Taphozous longimanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,45.56
Taphozous longimanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Taphozous mauritianus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Taphozous mauritianus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Taphozous mauritianus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Taphozous mauritianus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Taphozous mauritianus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Taphozous melanopogon,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Taphozous melanopogon,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Taphozous melanopogon,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Taphozous melanopogon,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Taphozous melanopogon,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Taphozous nudiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,57.489677419354834
Taphozous nudiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,57.26
Taphozous nudiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,68.14
Taphozous nudiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,49.45
Taphozous nudiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.791571740538699
Taphozous perforatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Taphozous perforatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Taphozous perforatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Taphozous perforatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Taphozous perforatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Taphozous theobaldi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,56.34227397260273
Taphozous theobaldi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,57.93
Taphozous theobaldi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,78.81
Taphozous theobaldi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,19.15
Taphozous theobaldi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,10.127761000920481
Taphozous troughtoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,36.27559556786702
Taphozous troughtoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,36.19
Taphozous troughtoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,69.11
Taphozous troughtoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.95
Taphozous troughtoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,14.58942346139765
Thainycteris aureocollaris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Thainycteris aureocollaris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Thainycteris aureocollaris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Thainycteris aureocollaris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Thainycteris aureocollaris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Thoopterus nigrescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Thoopterus nigrescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Thoopterus nigrescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Thoopterus nigrescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Thoopterus nigrescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Thoopterus suhaniahae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,59.998255214724054
Thoopterus suhaniahae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,56.63
Thoopterus suhaniahae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,98.06
Thoopterus suhaniahae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,3.17
Thoopterus suhaniahae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,19.184754961211457
Thyroptera devivoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,79.32911764705885
Thyroptera devivoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,81.41
Thyroptera devivoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,93.66
Thyroptera devivoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,47.83
Thyroptera devivoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.16329148691252
Thyroptera discifera,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,46.91754792769766
Thyroptera discifera,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,45.34
Thyroptera discifera,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,84.1
Thyroptera discifera,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,10.83
Thyroptera discifera,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,10.905842790418586
Thyroptera lavali,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Thyroptera lavali,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Thyroptera lavali,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Thyroptera lavali,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Thyroptera lavali,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Thyroptera tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Thyroptera tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Thyroptera tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Thyroptera tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Thyroptera tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Thyroptera wynneae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Thyroptera wynneae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Thyroptera wynneae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Thyroptera wynneae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Thyroptera wynneae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Tomopeas ravus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,65.9578821520068
Tomopeas ravus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,67.39
Tomopeas ravus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,80.08
Tomopeas ravus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,33.44
Tomopeas ravus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.031201071107221
Tonatia bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,68.57704545454547
Tonatia bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,69.07
Tonatia bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.68
Tonatia bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,46.31
Tonatia bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.586986802472703
Trachops cirrhosus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,61.82605130784696
Trachops cirrhosus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,65.485
Trachops cirrhosus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,96.24
Trachops cirrhosus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.02
Trachops cirrhosus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,22.037515925221395
Triaenops afer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,74.44945295404811
Triaenops afer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,74.53999999999999
Triaenops afer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,95.2
Triaenops afer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,12.46
Triaenops afer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.109216432594867
Triaenops menamena,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Triaenops menamena,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Triaenops menamena,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Triaenops menamena,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Triaenops menamena,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Triaenops persicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,60.09176470588236
Triaenops persicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,60.065
Triaenops persicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,65.75
Triaenops persicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,51.75
Triaenops persicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.1770459603015033
Trinycteris nicefori,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,63.75599999999999
Trinycteris nicefori,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,62.64
Trinycteris nicefori,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,70.97
Trinycteris nicefori,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,59.16
Trinycteris nicefori,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.3541623763934245
Tylonycteris pachypus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,67.986711409396
Tylonycteris pachypus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,64.88
Tylonycteris pachypus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,93.92
Tylonycteris pachypus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,36.45
Tylonycteris pachypus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,14.39944895918989
Tylonycteris pygmaeus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,72.45222222222223
Tylonycteris pygmaeus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,70.5
Tylonycteris pygmaeus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,85.83
Tylonycteris pygmaeus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,58.23
Tylonycteris pygmaeus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.746910316019186
Tylonycteris robustula,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,44.709024390243904
Tylonycteris robustula,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,38.87
Tylonycteris robustula,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,75.65
Tylonycteris robustula,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,21.49
Tylonycteris robustula,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,15.864326459840335
Uroderma bilobatum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,55.02
Uroderma bilobatum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,54.325
Uroderma bilobatum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,59.39
Uroderma bilobatum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,52.04
Uroderma bilobatum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.3313961037378905
Uroderma magnirostrum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,50.41705945366903
Uroderma magnirostrum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,47.06
Uroderma magnirostrum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,96.57
Uroderma magnirostrum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,7.2
Uroderma magnirostrum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,19.80837838146043
Vampyressa melissa,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,83.5958858373719
Vampyressa melissa,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,90.31
Vampyressa melissa,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,99.29
Vampyressa melissa,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,7.24
Vampyressa melissa,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,16.726880521692042
Vampyressa pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,39.39720930232558
Vampyressa pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,38.985
Vampyressa pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,61.23
Vampyressa pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,26.32
Vampyressa pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.93798732744126
Vampyressa thyone,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,40.12777777777777
Vampyressa thyone,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,37.83
Vampyressa thyone,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,67.33
Vampyressa thyone,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,23.77
Vampyressa thyone,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,12.440401699480788
Vampyriscus bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Vampyriscus bidens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
